distance_to_merchant,hour_of_day,is_weekend,budget_utilization,merchant_regret_rate,dwell_time,purchase_occurred
169,16,0,0.9410193035870678,0.39763793439592166,62,0
397,21,1,0.9170263579938769,0.20232061585579808,213,0
414,1,1,0.5655499423684885,0.6517500263714487,531,0
299,17,1,0.00027640565321618293,0.5253884901259686,151,0
218,21,1,0.02692468542525861,0.5154142910621017,496,0
249,16,1,0.025651396021915795,0.1281932502028864,477,0
377,20,1,0.5381701336344126,0.7892095723485021,231,0
495,3,0,0.24973470857924096,0.9588015979086276,298,0
277,10,0,0.844132855533496,0.70376188510592,583,1
218,15,0,0.22653193799099958,0.1798630952579784,564,0
307,0,0,0.5685018532125082,0.33497605873719416,148,0
423,21,0,0.13791191057798968,0.9181058897694393,557,0
104,6,1,0.9261919621185442,0.5433224930691071,439,0
377,19,1,0.6420216580175044,0.12585290194511034,146,0
39,18,0,0.06227280297522375,0.16718736387167488,578,0
88,20,0,0.292050636601933,0.019799223982142733,485,0
243,21,1,0.9370733855728972,0.3596945127041814,212,0
81,10,1,0.11845577857026213,0.3616304727819436,554,0
348,17,0,0.6655843849412841,0.6027088304558547,51,0
345,7,0,0.5974473994315467,0.19443247233443506,90,0
204,20,1,0.70732946031824,0.40528990259559017,11,0
36,1,1,0.3993801934919342,0.07280971572894157,429,0
448,8,1,0.8114342857670325,0.040280563503867106,201,0
441,9,0,0.6999257908424893,0.04687781899462584,166,0
8,9,1,0.8911431415199957,0.5149297549588312,101,0
145,21,0,0.5334417272795796,0.40599506005895836,90,0
35,15,1,0.13979658407210238,0.16762801381263615,473,0
304,18,1,0.516576687866909,0.8899738796670453,230,0
54,4,1,0.3510063153853319,0.5893450416530371,480,0
178,0,0,0.7921963334354953,0.8091186930867669,499,0
164,22,1,0.8992310545532539,0.99084202959828,4,1
138,15,1,0.22982222283637588,0.9316610170237345,404,0
356,18,1,0.48602459876512627,0.8353247103070409,531,0
347,21,0,0.5643070323034164,0.08626223015854562,361,0
22,1,0,0.38507756266026283,0.4841479721471762,438,0
399,23,0,0.20509680720128065,0.9400191171341893,320,0
139,18,1,0.964498127888989,0.22403530467174626,269,0
215,1,1,0.22105621560255118,0.829965139054778,532,0
89,18,0,0.9093776077917967,0.10417983598803737,582,0
242,1,0,0.25405265729437665,0.9719897422121032,390,0
52,11,0,0.23999398674678352,0.06442161919800493,550,0
403,6,1,0.06105457138687753,0.2001001928596775,319,0
231,14,0,0.1299280397914796,0.4387915265163944,404,0
1,16,0,0.3543225056088033,0.8062397820704282,546,1
471,17,0,0.20320047419075304,0.4583645510921538,118,0
253,22,0,0.998998610645014,0.14058726658121057,132,0
292,13,0,0.2886644988385745,0.9481515275204421,290,0
173,15,0,0.9536821039156089,0.8275179534356034,433,1
127,0,1,0.18973679893296436,0.463810840045103,43,0
39,16,1,0.40920925611377956,0.8582005593841929,302,1
424,8,0,0.871342493431302,0.8857319449705471,323,1
418,16,0,0.24825076160278536,0.6250731073949489,288,0
75,12,0,0.5506547990968108,0.6495872520616742,425,0
338,5,0,0.9784768274238631,0.9008922459766547,463,1
77,16,0,0.9434240427619511,0.21828784028895576,406,0
4,6,1,0.06507944186705406,0.2880173379469766,130,0
92,1,1,0.26143370785122166,0.6985718364856338,122,0
235,12,0,0.0032445444932037715,0.7034764261711995,238,0
440,7,0,0.418291408011767,0.7883878902460831,35,0
354,17,0,0.5945738066862719,0.38305790097680437,29,0
200,6,1,0.8913887250410933,0.9812141448850107,122,1
127,0,0,0.49285538956493025,0.9232649014719301,395,0
316,9,1,0.8740103543546339,0.5095002798143786,427,0
172,4,0,0.1738610100826744,0.1031556208142188,495,0
244,20,0,0.679371485429243,0.8148383196431344,450,0
99,21,0,0.13930114470899024,0.817138691911094,127,0
71,8,1,0.3157038833514303,0.7385634814890858,582,0
182,8,0,0.1461145907519884,0.783177153163907,313,0
150,22,0,0.09518341999898872,0.9439640291693114,238,0
469,1,1,0.44488164894675786,0.04699389032651302,203,0
305,21,0,0.809566802798355,0.9782802981961696,556,1
294,2,1,0.547808610548156,0.5214490239282077,415,0
299,9,1,0.8708104797711388,0.6049239511134714,360,0
325,8,1,0.072548010547282,0.623765662575812,405,0
360,13,1,0.6609940384054032,0.13035625289887487,555,0
101,15,0,0.25761394820208905,0.4029340847662709,66,0
278,7,1,0.9635973099925762,0.5233173857272335,42,0
255,0,1,0.1645819079086045,0.9913421911440662,288,0
464,10,0,0.7355877598687126,0.4553715060918285,443,0
262,12,1,0.6044229056243943,0.16557928152626722,162,0
354,19,1,0.4050502289078698,0.6014010980353859,186,0
423,0,1,0.28667841144397244,0.3664987529403019,548,0
26,8,1,0.1953615878135484,0.9182220528561297,112,1
87,15,1,0.9493822677886736,0.10050606548849705,398,0
374,7,0,0.9377643778103737,0.5129513220784917,587,0
392,7,0,0.6036638934679962,0.023772406279286118,429,0
151,18,1,0.3512638473216031,0.151031446072055,270,0
81,4,1,0.4869910564745843,0.30645697883221645,261,0
373,5,1,0.588883514484899,0.24548697299943578,595,0
86,18,1,0.6994766144577887,0.0915226901609082,250,0
139,9,1,0.7207262371758112,0.47604459000927635,594,0
50,1,1,0.9766270465050437,0.9269300384785774,525,1
121,1,0,0.06065255326748065,0.3391839448568623,309,0
355,19,1,0.7078593750413639,0.814418905448495,349,0
157,3,1,0.8421477837932976,0.4894973862414834,464,0
417,23,1,0.5362158898990215,0.48583275492906897,422,0
492,16,1,0.46834535406209954,0.1831338643969952,101,0
287,6,1,0.7862984934329326,0.046672018993793474,254,0
206,18,1,0.8848085824464689,0.07653658910086403,547,0
149,7,1,0.7956591076940427,0.19504528758749584,133,0
150,22,0,0.8585854744952396,0.21097740994127956,335,0
132,12,1,0.33946340536638286,0.7498957508663532,291,0
345,9,1,0.1179202929351284,0.9374320533798078,317,0
462,14,0,0.026501788417312766,0.6460380518620348,141,0
28,17,0,0.8006443923871444,0.4116171683498785,286,0
407,20,1,0.3612696422708441,0.3269036433036492,349,0
446,23,0,0.7448685209316204,0.9171278145296659,68,1
178,21,1,0.28399047714420766,0.5427865108563366,412,0
396,22,0,0.7709415002733673,0.06679728914232408,340,0
497,2,0,0.8325364966958482,0.3879626975715478,309,0
408,8,1,0.0978095317517178,0.023791519249132476,282,0
161,6,1,0.4912233429696726,0.6169302409364656,6,0
225,6,0,0.5425224163247451,0.08857068299949422,569,0
203,17,1,0.940775175490165,0.9790011321584757,95,1
155,10,0,0.0394871710331447,0.6960634889342439,265,0
435,23,1,0.001945339893696052,0.7601692794146339,260,1
216,14,0,0.3143275707919464,0.6848377344687585,138,0
32,9,0,0.9270570279630724,0.1276218430659164,182,0
89,1,0,0.8559755144586151,0.0783313972927756,396,0
383,9,1,0.8173500074169902,0.20896695634005846,489,0
294,0,0,0.6809251178008452,0.2737723020187627,482,0
451,21,1,0.48565230216001143,0.6626164101275592,160,0
353,4,1,0.8111650251020418,0.7588987324569932,562,1
213,8,0,0.7520320556081151,0.8596931404339889,527,0
117,23,0,0.2590370156120144,0.9889775887281003,5,0
232,5,0,0.13199987150644454,0.8788332602801887,60,0
60,17,0,0.12491981184247736,0.3885809175452808,49,0
69,1,0,0.46897957228234244,0.8502954987965335,181,0
405,17,0,0.44960666713558406,0.5819924578900304,427,0
493,14,1,0.9671139039712394,0.7111299500305615,65,1
123,22,0,0.43690000020449915,0.5644639256485835,284,0
14,8,1,0.7256941742097717,0.11956071698596005,555,0
475,12,1,0.34511875686842297,0.20231926439990122,126,0
405,12,0,0.0980992884165911,0.1305840786693715,333,0
189,18,1,0.825082165270718,0.06568463078071163,447,0
487,12,0,0.509989795233964,0.9538899058042588,326,0
261,23,0,0.7200208334575747,0.421053953913603,457,0
197,21,1,0.8718557830414759,0.2671260141993852,464,0
278,6,0,0.7687576171744576,0.6134561462807335,157,0
122,21,0,0.08700709160374043,0.7454309331327181,147,0
470,4,1,0.7419637224047697,0.26332287871866744,580,0
334,11,0,0.4407266078758769,0.14078269669140608,432,0
162,16,1,0.21330641660539107,0.953336439215343,368,0
386,5,0,0.8910448976521868,0.26316436442915325,295,0
253,10,1,0.7828890748857069,0.5730128419800885,513,0
201,7,0,0.14595669208546758,0.044590257910658626,312,0
237,1,1,0.9130775391112504,0.5373750600698362,117,0
104,14,1,0.35337365014331557,0.5387722104786055,403,0
180,23,1,0.7142853466783082,0.491721967477032,103,0
58,8,1,0.6736091216903518,0.17849246025113819,597,0
291,14,1,0.6809655974872566,0.42966712634598525,5,0
341,20,0,0.4373618679687089,0.8848585483442324,503,0
306,0,1,0.7482761848464411,0.8468239233215429,39,0
421,12,0,0.8431629646234731,0.14734146853264785,104,0
190,21,1,0.11766998872052192,0.9806943924535758,119,1
267,15,1,0.20798916010953195,0.9157176899485288,47,0
270,23,1,0.880067897677413,0.8025165791551541,599,1
366,10,1,0.5116955375468517,0.2443315904046265,213,0
253,9,1,0.9287025386157555,0.6736263610907378,182,0
32,16,1,0.8990613372704306,0.7170201306293403,550,1
273,19,1,0.04193261495804035,0.1958792053313405,376,0
360,23,1,0.13548400462422983,0.2513703152788189,382,0
21,9,1,0.11056562177008411,0.45859725676895047,206,0
75,22,0,0.3878279675648678,0.628895216625962,35,0
432,14,1,0.39602558860134407,0.6746055407174846,326,0
389,0,1,0.934257664240192,0.26490757624484496,274,0
294,12,1,0.8438232703402208,0.012613513594936898,258,0
118,9,0,0.987602795303641,0.45198893527359074,194,0
401,3,0,0.7477140512284447,0.2557040395591299,20,0
320,18,1,0.3074829860940559,0.19541814848674033,114,0
357,6,0,0.11206949379998765,0.9416730627243859,424,0
252,5,0,0.6350781055650313,0.7281188131175027,160,0
265,21,1,0.43720315621274963,0.29682649475093903,347,0
204,14,1,0.5934829246551608,0.8437790677072087,520,0
11,2,0,0.6884841917130109,0.9034485335714513,301,0
439,17,1,0.3160592546072395,0.2555124918840591,352,0
91,2,0,0.8428234965789994,0.3053442662081901,317,0
482,19,1,0.30453026438004616,0.2714312927531092,112,0
411,23,0,0.9135041049376568,0.9920623307847553,493,1
358,8,0,0.5139359195171862,0.6610943797125824,376,0
493,4,1,0.28154458237306457,0.46515497159179486,383,0
139,10,0,0.844033171949758,0.24632897558321543,336,0
281,23,1,0.42910202915334994,0.2102999546330948,574,0
131,18,1,0.2918146782796932,0.8781223915470606,513,0
360,8,1,0.7769483458267179,0.09265222457099564,79,0
321,1,0,0.6323647891234787,0.017103575162048523,260,0
155,15,0,0.8080969133992653,0.12129424386838561,343,0
492,10,0,0.6688891263601201,0.02551687768288513,382,0
146,12,1,0.7840100630156499,0.5617633419328452,5,0
43,1,0,0.3111577048555486,0.5705814570945011,496,0
363,8,0,0.6315280829061132,0.5735246847706573,540,0
353,19,0,0.873380169855794,0.35873241036299897,401,0
313,22,1,0.4312326955051755,0.7771045727589191,331,1
464,13,0,0.012861323804178815,0.46112194896142444,373,0
480,7,0,0.41991241726380957,0.7859501271892648,69,0
17,1,0,0.5937614679220636,0.31714301103651554,335,0
415,4,0,0.3743778600491703,0.15204348187237693,271,0
36,4,0,0.009789288322977985,0.8077206172168143,581,1
488,17,1,0.38181930503004813,0.9207757067921691,1,0
193,3,0,0.14693557276676716,0.5557629240942372,10,0
180,8,1,0.0724919682888111,0.8355450998514509,328,0
191,4,1,0.45748414404800386,0.1058716484274983,497,0
344,14,0,0.10947893643462969,0.29640489734352105,291,0
224,22,1,0.1079146591127561,0.2497272305894256,115,0
65,19,1,0.9601385436763583,0.19742863077102824,539,0
88,6,1,0.3058636069771723,0.8683197522264371,75,0
7,11,1,0.38568317701881216,0.15034670208395895,546,0
487,8,0,0.9582081953541709,0.5297341847617315,590,0
231,8,0,0.16252143034044841,0.6911498676267872,93,0
7,10,0,0.3345309049846862,0.12131367382737368,276,0
385,19,1,0.16483873990876718,0.7290912024720506,68,0
122,19,0,0.757939307731121,0.6051136105746396,457,0
243,10,0,0.5994920809373192,0.264712109477492,217,0
266,19,1,0.7658987679738961,0.5773085128810733,140,0
440,18,0,0.36100507191842857,0.41647001592760224,206,0
298,16,0,0.6268689220844391,0.3679103820940496,238,0
313,7,0,0.24254209054466858,0.8613734264747758,109,0
350,9,1,0.7837525521833738,0.5653505053771104,50,0
24,19,0,0.24337586263661515,0.5552571970177724,277,0
111,11,0,0.024948589547693967,0.9893684094400428,514,0
468,5,0,0.3562013056881618,0.33240961084641396,112,0
305,5,1,0.7320862723254697,0.570364444544621,594,0
349,11,1,0.3651873413356992,0.9462739948365757,186,0
268,7,1,0.5608452347354095,0.6647735972120504,346,0
160,20,1,0.9111414651772929,0.281431390876382,339,0
393,20,1,0.24759506922358154,0.5826765528078132,539,0
471,16,1,0.15247470190086998,0.05236394111428688,210,0
60,18,0,0.04468577036906918,0.23363457009802013,204,0
436,8,1,0.11528712924429096,0.5459055580925986,251,0
291,9,1,0.050923946145970955,0.8262819406727963,570,0
482,11,1,0.6811345262232141,0.7528659032624361,465,0
378,15,1,0.6838751384995008,0.8384377367372572,191,0
128,1,0,0.793978164789793,0.6524262691352313,179,0
26,1,0,0.6033735896176023,0.5776925511104115,23,0
434,19,1,0.8753452056842684,0.14038184187672598,78,0
66,0,1,0.8438840069822543,0.08453947498412728,440,0
332,9,0,0.6889110872003428,0.4139045746081548,591,0
418,21,0,0.09865610597429164,0.9587808844946916,528,1
399,17,1,0.789822741039509,0.13524013895977272,220,0
373,13,1,0.2469617839291809,0.4911675980024386,98,0
230,19,1,0.19803527453479108,0.8392612558201421,276,0
304,10,1,0.6419213940456513,0.6867220958761235,86,0
167,2,0,0.0155987200474762,0.11689020653707627,158,0
166,22,1,0.33019648110138045,0.0233087674127872,212,0
422,6,0,0.6543639296073993,0.8404332135684431,248,0
124,11,0,0.8272752473658421,0.529519923523418,379,0
418,11,0,0.23989881653998357,0.5952115558096651,388,0
164,23,1,0.42786946376205137,0.861404432937668,382,0
172,13,0,0.7414028573213518,0.24341525041159617,566,0
93,18,0,0.8445449914782526,0.4843602285096048,423,0
134,3,0,0.9221933776831234,0.12656507355842428,596,0
418,23,0,0.11604711493294106,0.2661623865671676,78,0
324,0,1,0.15031998636456756,0.023074811879919555,173,0
302,9,0,0.7804711571521514,0.7194276179620388,112,0
318,13,0,0.2561283667281954,0.34797724868624247,172,0
157,6,1,0.3782700785309304,0.5148436982533149,454,0
425,6,0,0.7247841669714786,0.987566507271056,370,0
333,13,0,0.5160460492941782,0.5596044718192875,145,0
316,6,1,0.6916994123826314,0.7852439248640883,336,0
342,21,1,0.2739192559623326,0.7821895496691998,209,1
333,12,0,0.5339131500938166,0.89523175324686,545,0
402,13,1,0.044933436709560404,0.2521484095628672,365,0
318,0,1,0.14736292952168906,0.5586070823574045,417,0
252,16,1,0.5948285224832301,0.15987055031682296,17,0
452,16,0,0.5746428561410796,0.8303624444839943,304,0
322,21,1,0.4383174053836655,0.2541640370246283,396,0
211,13,1,0.34186606984520473,0.27320834388024096,44,0
463,13,0,0.5349584713613162,0.45765170323966176,190,0
54,16,0,0.8392184601308109,0.4017045952773175,469,0
205,1,0,0.15051629184271398,0.7620708966955931,212,0
207,14,0,0.8583834034535218,0.1981037976694081,371,0
314,15,0,0.6904139532026029,0.024558728739399238,308,0
442,6,0,0.38982525912944543,0.6588419746427076,572,0
15,16,1,0.9876245461542797,0.2554036566475929,270,0
413,16,1,0.3436733993002937,0.5745710385190737,573,0
80,8,0,0.703417431796703,0.6916373540337128,404,0
484,16,0,0.15140626305276628,0.1623174603404859,478,0
297,17,0,0.3434756665663894,0.5641740156525186,292,0
401,11,1,0.8588983040763659,0.09153013953229272,575,0
154,0,1,0.660870226022714,0.16201268784641176,388,0
465,4,0,0.03810149766496829,0.41195621431085416,102,0
252,16,1,0.6938929020054438,0.2362770130951446,205,0
161,3,1,0.3476990413735699,0.2058093611749644,10,0
387,16,1,0.7169797100101116,0.05933064992266157,538,0
143,9,0,0.2259003756481941,0.766374278837025,365,0
216,19,1,0.8000719318625577,0.8763561549064857,526,1
33,16,0,0.1444908672889147,0.4768018402736375,299,0
387,4,1,0.40156902374599224,0.25822901842134205,209,0
68,9,0,0.5299365844599206,0.9404248456060604,166,0
399,12,0,0.8054812001135274,0.06928087916466508,448,0
464,4,0,0.8945863258273273,0.5850246757867164,239,0
365,10,1,0.44260990015063284,0.1584527650244526,31,0
112,18,0,0.4606427234459295,0.41420759142375096,518,0
220,23,0,0.6944510888063754,0.38191788418637196,394,0
33,23,1,0.6331097898449977,0.8348084458958934,28,1
357,21,0,0.9452731394942802,0.1297379528633703,248,0
116,2,1,0.7812556616335773,0.8442422692095174,388,0
256,20,1,0.44737348368465835,0.6099063722446134,418,0
119,17,1,0.14815737195548573,0.8054860092052737,565,0
205,7,0,0.8855327213803421,0.7168572769509698,340,1
417,12,1,0.0902953792470933,0.8298332076555147,437,0
79,10,1,0.515865345742123,0.4525762003348075,179,0
115,21,1,0.7564573611177233,0.9024812604755621,388,1
355,0,0,0.8472557679203846,0.8364378256231122,55,1
109,1,0,0.6231682656125528,0.6058003258917872,221,0
471,8,1,0.5371151485535294,0.3235043550106329,74,0
412,9,0,0.9423296564012639,0.20217769592525647,247,0
352,10,0,0.8520350088192422,0.051270063600061255,589,0
311,3,1,0.8593884160256914,0.11345191748537864,100,0
144,16,1,0.16198216158274092,0.2650115806811487,61,0
85,5,0,0.25794210046203536,0.7169012741409696,549,0
200,8,1,0.5342608650280865,0.08031911456944407,575,0
102,14,1,0.8424327263421914,0.209005457216211,138,0
147,18,1,0.8122745291892236,0.14910883425961208,95,0
296,11,1,0.0475842606555098,0.489698308322682,203,0
33,14,0,0.7551238057265764,0.15208897851141112,267,0
464,9,0,0.6805129351997492,0.6285924302934355,231,0
29,3,1,0.33828053955874227,0.7952569699412054,56,1
474,0,1,0.49144858192204266,0.2117300062622106,375,0
247,6,0,0.12362701186632286,0.9730066004274095,294,0
87,9,1,0.5462168398394693,0.5526781145421478,56,0
275,23,0,0.0468582788965477,0.42260536134137694,189,0
260,2,1,0.1053661574852025,0.6691522935432032,132,0
336,16,0,0.0150984988266466,0.5628285446000382,528,0
477,2,1,0.38492997605022106,0.4604234043971456,340,0
187,0,1,0.9971219396431157,0.4021389396951066,323,0
243,9,1,0.7777227193237278,0.24728505521087196,518,0
131,23,1,0.48697676957232305,0.8028235161627959,257,0
244,0,1,0.612812876416155,0.9321034283552806,546,0
263,21,0,0.47673296901018436,0.8057338384553081,107,1
171,6,1,0.5139039570955228,0.11621449169347631,159,0
182,9,0,0.8179986279177204,0.34662955498546255,580,0
191,14,1,0.40287389725834,0.5441726266948579,33,0
406,8,1,0.39121626843105584,0.3237338405547857,525,0
467,10,1,0.021499502314416663,0.03116069609226535,67,0
143,18,1,0.04768926287696096,0.19052671158037437,566,0
162,4,1,0.5362380133506011,0.9367740304035693,589,0
40,2,0,0.30622679619796334,0.3641110250879934,506,0
310,11,0,0.07822450180821694,0.07864065241289053,505,0
260,16,0,0.4309218951941034,0.715571916659895,489,0
393,9,0,0.25158909793381823,0.5285190609759443,458,0
137,17,0,0.8308362579199955,0.20156984857303506,512,0
341,14,0,0.5855100025631996,0.9456581339225217,13,0
292,4,0,0.5531747737059906,0.25817001736006073,545,0
95,5,0,0.821001330451226,0.21520676857539778,499,0
206,11,0,0.5049862181598886,0.4561911807180079,73,0
292,17,0,0.7161267343318399,0.6507383613803254,193,0
470,4,0,0.7393251082407019,0.8640992014958201,235,0
56,17,0,0.10102947270149609,0.9239872784007244,30,0
481,9,0,0.055246510258157744,0.028245421119983294,545,0
467,8,0,0.23464563309206,0.6721540616613374,138,0
130,10,0,0.2761630919775744,0.5615307412990282,383,0
19,19,0,0.16723948454289994,0.614809624310034,7,0
60,13,0,0.010573309127589803,0.49928871689471055,258,0
